1.45808,1.90907,3.72227,2.35215,2.20115,1.22441,2.39032,1.67115,0.0226518,0.300698,0.324528,0.00414559,
1.21046,1.82245,3.77083,2.44571,2.18014,1.57909,2.94358,1.24404,-0.327302,0.492895,0.466687,-0.0691549,
1.22606,2.0707,3.6446,2.12809,2.58634,0.345435,2.54941,2.20826,-0.137784,0.39861,0.204462,0.0545107,
0.985681,2.27358,3.8299,1.59661,2.72667,0.555376,2.72997,1.69893,-0.47592,0.30524,0.466693,-0.129144,
0.805708,2.04366,3.74973,1.95516,2.36249,0.677622,3.47624,1.06159,0.150549,-0.335889,0.743466,-0.0894449,
0.689098,2.21518,3.72411,2.29048,1.59545,0.208474,3.36263,0.41855,0.439873,-0.195022,0.817787,-0.131698,
0.481799,1.57688,4.0712,2.30629,2.72315,-0.642677,2.56268,1.73598,-0.432334,-0.0217237,0.892474,-0.00390154,
0.510254,0.709833,4.63795,2.19341,2.01548,-0.619643,2.06587,2.01672,-0.744977,0.512853,0.447025,0.0676697,
0.541464,0.666363,4.39691,2.27621,1.21949,-0.469194,1.96823,1.44813,-0.635931,0.515969,0.221655,-0.0217946,
0.470968,0.804732,4.74856,1.87614,1.37309,0.444521,1.49198,1.50658,-0.388614,0.638784,0.492265,-0.128357,
0.316016,1.24143,4.82143,1.61575,2.27977,0.306479,2.13606,1.28079,-0.620918,1.34081,0.590327,-0.272901,
0.273924,1.38009,4.90875,2.02612,3.32677,-0.506503,2.65765,2.0637,-0.563606,0.839041,0.545297,0.139389,
0.564206,0.644012,4.49027,2.85564,1.27404,-0.726722,2.86425,2.1267,-0.0352004,0.66161,0.538316,0.469689,
0.722645,0.827593,3.81454,2.91755,1.23163,-0.756046,2.95394,1.70549,0.462907,0.302119,0.769427,0.43413,
0.572917,0.880853,3.77473,3.28308,1.44733,-0.732049,2.85602,1.2278,0.586559,0.132036,0.850051,0.310088,
0.666429,0.994928,3.2988,2.88734,2.28685,-0.514133,2.10583,1.87399,0.458898,-0.0210826,0.716012,0.310012,
0.658556,1.37942,3.24445,1.90521,1.4884,0.591928,2.11408,2.21053,0.695802,0.00654778,0.366241,0.308017,
0.829596,1.41744,2.83701,0.982186,1.23199,0.788736,2.46127,1.74287,0.579447,0.132093,0.525801,0.0333479,
1.49727,0.618497,1.30866,0.286602,1.56152,0.404551,2.3272,2.26423,0.564244,0.72109,0.0371568,-0.117196,
1.8185,0.629866,0.000223173,0.133296,2.38871,-0.238408,2.49803,1.5928,0.980005,0.968135,-0.374951,-0.199855,
1.97331,0.571776,0.554203,0.159576,2.50606,0.0726547,2.12801,1.36634,0.871513,0.950653,-0.571593,-0.352185,
2.09299,0.374844,-0.54827,0.192539,3.39061,0.391255,1.68273,1.70755,0.555346,0.721249,-0.50204,-0.308977,
2.10133,0.354893,-0.802928,-0.310338,3.68923,0.870262,1.90508,1.51808,0.391783,0.641324,-0.452398,-0.230439,
2.2003,0.0459537,-0.746712,-0.720269,4.07635,0.609458,2.21412,1.5779,0.328771,0.854989,-0.555724,-0.154619,
2.14086,0.325607,-1.38814,-0.758525,4.18151,0.868125,1.70093,1.7529,0.632339,0.851374,-0.507119,-0.256531,
2.13863,0.349918,-1.59503,-0.334682,4.02777,1.13391,1.4346,1.53659,0.714762,0.678421,-0.431261,-0.255254,
2.25939,0.103813,-1.4087,0.19866,3.76876,1.30731,1.12064,1.32492,1.00201,0.67427,-0.382237,-0.377833,
2.14406,0.316582,-1.64692,0.129048,4.39561,1.22965,1.04504,1.24776,0.857328,0.687624,-0.535461,-0.312784,
1.97923,0.435965,-1.06454,-0.244888,3.90333,1.78753,0.84481,1.31203,0.941928,0.372754,-0.35319,-0.360884,
2.09389,0.200762,-1.06648,0.485415,3.75112,1.2418,1.43052,0.997459,0.981635,0.494657,-0.413183,-0.281227,
2.08846,0.396735,-1.29939,0.120821,3.91483,0.952551,1.0048,1.53198,0.857077,0.894782,-0.366126,-0.335824,
2.14515,0.692633,-1.78373,0.115018,3.84549,0.551726,1.08296,1.70168,1.16307,1.12838,-0.554055,-0.358955,
2.11478,0.687337,-1.30219,0.808294,3.00902,0.649052,0.877157,1.58184,1.70365,0.84382,-0.425092,-0.412676,
1.95232,0.704604,-0.520739,0.772788,3.0259,2.01834,1.33809,1.33844,2.05833,0.512789,-0.18747,-0.206623,
1.94394,0.394756,-0.0722585,0.53543,3.97926,2.32247,2.30916,0.85857,1.58056,0.516247,-0.13948,0.129719,
1.93156,0.217753,0.137264,1.07544,3.32483,1.73609,1.2509,2.33388,2.15324,1.1015,-0.24542,-0.265092,
1.81282,0.432812,-0.0754483,0.718182,3.57642,2.0475,1.35351,1.95047,2.13535,0.817112,-0.0329591,-0.0817921,
1.53389,0.586227,0.136043,0.800746,2.81307,1.58736,1.95656,1.37104,2.12062,0.871465,0.245264,0.0163324,
1.61714,0.750985,0.505789,0.156906,2.98813,1.23208,1.76331,1.89342,0.600667,1.03247,0.0742151,-0.0293312,
1.96599,1.7208,0.178805,0.0979614,2.55926,0.64662,-0.70494,1.31927,1.07919,1.03595,0.331121,-0.194441,
2.16316,2.37146,-1.14681,1.05866,1.42199,1.04227,-0.846343,0.191715,1.52205,0.282684,0.17704,-0.422862,
2.22539,2.33224,-0.684189,0.565143,2.37463,-0.0581447,-0.66655,0.477879,0.895861,0.939503,-0.108325,-0.264092,
2.24411,2.44952,-0.622648,0.429257,1.92883,-0.207106,-1.09319,0.323699,0.847124,0.547515,0.0580848,-0.16483,
1.99028,2.60193,-0.510252,1.37059,2.11699,-0.265841,-1.86951,-0.214954,0.653501,0.296834,0.102537,-0.204651,
1.90141,2.34186,-0.108378,1.25299,2.43637,-0.316679,-1.28967,0.342454,0.498618,0.158161,-0.0540492,-0.159224,
1.531,2.77603,0.966043,0.893695,3.57654,0.030831,-1.12824,0.914895,0.657691,-0.524271,0.249371,-0.64794,
1.59131,2.52998,1.12759,1.2333,3.81604,0.48432,-0.72652,0.780856,0.913403,-0.104002,0.0108393,-0.485308,
1.95725,1.98493,1.12717,2.41846,3.37898,0.27067,-0.263287,0.640402,0.987064,0.568099,-0.464171,-0.311128,
2.01601,1.98532,1.16152,2.12518,3.62589,0.797475,0.383799,0.629309,0.560812,0.0585587,-0.314908,-0.188676,
1.77734,2.08609,1.52416,1.69647,3.18209,0.903561,0.378327,0.654162,0.305506,0.110221,-0.199528,-0.183791,
1.96303,1.87947,1.3707,1.79801,3.19184,0.25517,0.552216,0.658375,0.667049,0.532799,-0.39623,-0.236805,
1.82043,1.67622,0.804392,1.06581,3.54855,0.54067,0.137026,0.845394,0.611937,0.161929,-0.352877,-0.270459,
1.87081,1.9273,0.920177,1.33527,3.21697,0.247458,-0.00332341,0.670805,0.959798,-0.214832,-0.405036,-0.297765,
1.86832,2.00371,1.22292,1.1101,3.43494,0.433056,1.13385,1.46409,0.734171,-0.392017,-0.543718,-0.203059,
1.89018,2.22877,1.35813,1.24886,3.1776,1.26368,1.40215,1.04905,1.48871,-0.513582,-0.355016,-0.268493,
2.16753,1.97587,2.01025,1.36072,3.02976,1.75065,0.396606,0.717871,1.42599,-0.157228,-0.229323,-0.190883,
2.0537,2.22038,2.20856,1.62009,2.98283,0.385437,1.15405,0.620373,0.705957,0.0218416,-0.262919,-0.0704142,
1.89703,2.00975,1.88048,1.46961,3.24422,1.01657,1.52717,0.894274,0.518204,-0.0314784,-0.217674,-0.050639,
1.84162,1.61044,2.19018,1.72818,3.22918,0.564964,0.76581,1.07273,0.592045,-0.279279,-0.250193,-0.0421237,
1.73532,1.81282,1.62866,1.2865,2.98472,0.595819,1.18479,0.694046,0.531402,0.294719,-0.328475,-0.115933,
1.65119,2.07782,1.22891,1.14931,3.40166,1.23296,0.834731,0.688652,0.569167,0.273184,-0.424155,-0.256943,
1.58478,1.74195,1.17688,0.482259,2.85604,0.711817,1.11711,0.824608,0.782439,0.00202998,-0.690957,-0.319935,
1.45106,1.89814,1.59644,1.23754,2.79826,0.0298642,2.17217,0.878147,1.08841,-0.463384,-0.775328,-0.137285,
1.34672,2.0375,1.45727,1.15426,3.24566,-0.323506,0.898331,0.118912,0.978067,0.166701,-0.74685,-0.173592,
1.40091,2.49785,2.03762,1.03462,3.11491,0.270362,0.737094,-0.15201,0.313675,-0.228337,-0.167318,-0.1315,
1.34539,2.18838,2.13414,0.831084,2.97865,0.227901,0.843817,0.799731,0.879174,-0.205427,-0.3568,-0.160645,
1.28753,1.89511,2.52573,0.342894,2.82844,0.347938,0.659498,0.973108,0.653721,0.116784,-0.475714,-0.121365,
1.3028,1.79884,2.14758,1.02198,3.21769,0.544831,0.901428,1.64983,0.480029,0.366836,-0.257278,-0.0353352,
1.27085,1.93757,2.19134,1.73614,3.27078,0.725039,1.38879,0.966747,1.11328,0.290095,-0.333574,0.0556413,
1.31374,1.86281,2.2964,1.58324,3.06345,1.70628,1.92033,0.928703,1.11152,-0.430973,0.203576,0.122798,
1.33265,1.72829,2.56446,1.55487,2.43894,0.338352,2.14203,1.15968,1.27514,0.358882,-0.0521491,0.223227,
1.34106,0.523526,2.28278,1.64086,2.60294,2.05944,1.43052,0.205184,1.15943,0.253483,-0.0378787,0.242335,
1.1846,0.939392,1.95942,2.07533,2.35887,2.0614,1.60237,0.417331,1.17665,0.0937319,-0.153776,0.173014,
1.21796,1.20084,2.51628,1.72599,1.85802,1.18084,2.405,1.28946,0.269197,-0.174012,-0.327809,0.00845799,
1.14943,1.30761,2.2325,2.16956,1.51456,1.02531,2.20755,0.71601,0.482016,-0.23244,-0.144488,0.00815843,
1.12531,1.15478,1.91866,2.12934,2.541,1.01024,1.92552,1.43402,0.813472,-0.15643,0.46709,0.256684,
1.21906,1.17181,1.72324,2.68244,1.71647,1.01855,2.8741,0.84041,1.46778,0.118372,0.47956,0.230956,
1.27341,1.46839,2.13511,1.89396,1.87919,1.03131,2.58578,1.58391,1.0034,0.120268,0.457087,0.249146,
1.2016,1.55853,2.40403,1.95867,2.45165,1.09868,1.72504,1.1789,1.05237,0.312935,0.0873713,0.179441,
1.29705,1.57321,2.40836,1.73551,2.89767,1.36557,2.61444,0.305708,0.853008,0.59155,-0.30178,0.157792,
1.35614,1.42776,2.35599,1.70212,1.0065,1.24387,2.84727,1.42527,0.441546,-0.197122,0.0528155,-0.0318274,
1.22295,1.77789,2.4656,1.7506,1.17598,1.05279,2.41403,0.982459,0.675194,0.0266031,-0.124823,-0.0433595,
1.55703,1.25037,0.919694,1.26063,2.68197,2.0417,2.15209,0.606606,0.844882,0.120542,-0.0577438,0.0827757,
1.72499,0.381956,-0.247047,0.661013,2.41217,2.02751,2.46699,1.57602,1.36162,0.0781753,0.362286,0.267082,
1.48638,1.3847,1.39801,1.58751,2.37358,1.86072,2.91576,1.32182,0.603721,0.0144759,0.0229571,0.196227,
1.2575,1.46478,2.24528,1.36108,2.41268,2.12465,2.19034,1.52562,0.693739,-0.067572,0.352356,0.219085,
1.27417,1.12956,1.32943,0.372999,1.69812,1.90417,2.39939,2.52671,0.834829,0.529448,0.323147,0.0911139,
1.26869,1.44502,1.31718,0.298891,1.88033,0.96516,2.3313,2.27901,0.498495,0.391003,0.592838,0.155534,
1.19334,1.37094,1.13554,0.706188,1.10785,1.3074,2.3705,1.73952,1.05344,-0.435181,0.457347,0.0791725,
1.23868,1.09606,1.65733,1.03376,0.935792,1.6223,2.64667,1.01782,1.35717,-0.352932,0.142501,0.117493,
1.25354,1.09361,1.93956,0.502267,1.58482,0.702956,2.08035,1.38255,0.779384,0.477659,0.407774,0.159188,
1.29013,1.05656,1.35406,0.188209,1.98957,0.725586,2.48872,1.63687,0.918635,0.227469,0.345316,0.19507,
1.16336,1.39607,1.47225,0.520633,1.73741,1.45178,2.06269,0.797218,1.17421,-0.374369,0.614057,0.183791,
1.12447,1.68089,1.50648,0.0855453,1.48075,1.57407,1.75436,1.04546,1.01404,0.38165,0.586048,0.147837,
1.1565,1.4037,2.09175,0.415036,1.14972,0.611682,1.4384,1.52472,0.697298,0.983795,0.751331,0.118208,
1.20992,1.25029,1.85382,0.840243,1.18785,1.17105,1.82306,1.28844,0.146831,0.398713,0.295833,0.0444015,
1.19104,1.17722,1.78595,0.626454,1.47209,1.24896,1.64651,0.392255,0.652626,0.232044,0.296811,0.0786041,
1.04301,1.15765,1.45106,0.828206,0.800279,0.845159,2.24401,0.794892,0.605148,-0.146052,0.700779,-0.0747948,
1.02567,1.39913,1.40722,0.824554,0.75315,0.592842,1.34879,1.77429,0.335026,-0.347027,1.19238,-0.0655684,
1.17876,1.74117,1.75431,1.1397,1.40002,1.22705,0.81581,0.737007,0.849834,-0.225207,0.480394,0.0129298,
1.08881,1.50571,1.61056,1.57676,0.997556,0.397559,1.96869,1.11081,0.442972,0.116315,0.462767,0.0335018,
1.11026,1.45942,1.74443,1.46257,0.974435,0.176775,2.04674,1.26367,0.733197,0.0106068,0.131745,0.0670127,
1.07389,1.32157,1.39683,0.77405,1.04531,0.875771,2.11301,1.25605,0.796813,-0.120674,0.458404,0.0748143,
1.16845,1.01942,1.7855,0.555336,1.64011,0.964797,2.34727,1.09865,1.52987,0.589105,0.544191,0.224111,
1.16478,0.928144,1.64716,0.574101,1.86784,0.622975,2.21769,1.14679,1.74693,0.81521,0.51492,0.234154,
0.959708,0.940072,1.54192,0.795766,1.19468,0.602503,2.24248,0.829522,1.23651,0.706396,0.435891,0.106032,
1.01,1.22437,1.59279,0.331171,1.21097,0.877784,1.64824,0.407582,0.397696,-0.138782,0.366955,0.038668,
1.14323,1.60036,1.66754,0.663282,1.27801,1.12089,0.893828,1.29941,0.81498,0.217513,-0.0143133,-0.00183122,
1.14972,1.34437,1.8413,0.259561,1.53415,0.488158,0.657868,0.668508,1.29147,-0.258845,0.196248,0.0738107,
1.13403,1.56664,1.31474,0.330892,1.15587,0.567562,0.824275,0.324469,1.25946,-0.246811,0.319588,0.0216792,
1.13762,1.60307,1.78828,0.733953,1.57699,0.411801,1.50819,1.70824,0.832813,0.26806,0.473159,0.0829289,
1.12822,1.26684,2.09395,0.530458,1.81916,0.0653492,1.66577,1.86797,0.433838,1.13939,0.625672,0.125886,
0.649836,1.16157,0.696923,1.04677,0.571188,1.15581,0.630601,1.20207,1.09622,-0.271267,0.510746,-0.20301,
0.621828,0.827477,1.03537,1.1478,0.452584,0.453087,0.91227,0.834678,1.26223,0.133234,0.446961,-0.280405,
0.614021,1.04962,1.35565,1.31479,0.866788,0.440496,1.34849,1.62509,0.923442,0.287348,-0.1642,0.0321744,
0.67568,1.34499,1.57939,1.11773,0.331474,0.35986,1.47547,0.604478,1.53731,0.450972,0.390895,0.0637054,
0.615914,1.31304,1.38629,0.998663,1.37385,-0.0931452,1.36658,0.251673,0.900198,0.546436,0.66206,-0.0680678,
0.603733,1.57427,1.48582,1.19042,1.69893,0.857848,1.22563,0.805795,0.487467,-0.0940095,0.330777,-0.00548238,
0.623567,1.30498,1.26245,0.975631,1.57951,0.933439,0.860816,0.421051,0.130595,0.220476,0.34934,0.0573623,
0.573192,1.57362,1.25738,0.930041,1.53831,0.64874,0.444547,1.28405,0.705323,0.294447,0.693272,-0.138591,
0.634587,1.33083,1.05735,1.33781,0.451286,-0.048193,1.62398,0.578328,0.6657,0.469547,0.311544,-0.073451,
0.701748,1.19332,1.48913,0.998083,1.31899,0.0576036,0.911352,0.956374,-0.280513,0.757845,0.0503746,0.0911754,
0.62385,1.0241,1.49431,1.12158,1.77015,1.04038,0.63795,1.68575,0.212418,0.722931,0.482035,0.000552603,
0.675055,0.914031,0.737556,1.51734,1.06576,0.675663,0.373103,0.780433,0.618982,0.206177,0.328733,0.041857,
0.690216,1.10324,1.15514,1.51483,0.663238,0.388868,1.10041,1.07944,0.139371,0.0215335,0.0652384,0.120993,
0.700395,1.05556,1.66765,0.52131,1.13193,0.845338,1.74255,1.50448,0.381689,0.634946,0.528215,-0.0233468,
0.579544,1.05527,1.33353,0.0601463,1.34686,0.930437,1.28169,0.938907,0.64944,0.933061,0.553446,-0.0912503,
0.572555,1.33749,1.17587,0.582784,1.23556,1.11849,0.992609,0.789805,0.708081,0.765532,-0.13451,0.10103,
0.584374,1.3184,1.54345,1.05782,1.87359,0.521937,1.25522,2.05393,0.440267,0.421843,0.197758,0.0803745,
0.64036,1.05397,1.69234,1.29943,1.24755,-0.0979642,1.67346,1.63869,1.23947,0.985137,0.577915,0.00114156,
0.65077,1.08712,1.61124,1.14903,1.21077,-0.0558556,0.819481,1.07412,1.3412,0.0493801,0.345601,0.00388055,
0.79014,1.09835,1.83874,0.643868,1.92328,0.463834,2.05991,0.853696,1.51972,0.155663,0.498373,0.154744,
1.00388,1.59787,1.51886,1.16042,1.72436,0.775304,2.24584,1.00261,1.25854,0.492808,0.289819,0.142165,
1.15054,1.81661,1.75655,1.13224,1.67055,1.2149,1.76639,1.3878,1.7682,0.77078,0.127002,0.177181,
1.43964,2.64315,2.86868,1.677,2.1671,0.78219,1.16734,1.47518,1.69665,0.585326,0.0725568,0.155116,
1.83582,2.83461,2.87757,1.97709,1.92772,0.780018,1.39111,1.25348,1.54574,0.484498,0.0640374,0.0127077,
2.19186,2.41038,2.45738,2.54097,0.993939,-0.535751,0.884055,1.54603,2.51298,0.333518,0.0813808,0.0517436,
2.20125,2.5363,2.29373,1.95221,1.53907,0.0173095,0.730685,1.21907,2.46603,0.437373,0.00252975,-0.0808335,
2.05134,2.80746,2.50579,1.36994,1.23445,0.474779,1.18467,1.2902,2.00495,0.654538,0.108787,-0.0831826,
1.9029,2.43513,2.50074,1.78923,1.16919,0.388381,0.764713,1.63431,1.58641,1.01917,-0.058435,-0.070779,
1.99848,2.07081,2.35951,2.02389,2.15599,-0.333007,0.797517,1.45485,1.72971,1.4493,-0.232393,-0.112147,
2.04049,2.14474,2.3062,1.72908,1.9117,-0.379621,0.795791,0.955784,2.27615,1.57041,-0.1022,-0.0645802,
1.83463,2.13045,2.41334,1.4125,1.53623,-0.236628,0.173598,1.46025,2.04663,1.1681,-0.202139,-0.0792317,
1.70262,1.84096,2.66108,1.17676,2.03721,-0.327082,0.299576,1.99915,1.60672,1.18626,-0.231117,-0.0378945,
1.45246,1.8232,2.27235,1.25849,1.3487,-1.15672,0.674302,2.20306,1.57996,1.35477,0.170304,0.263818,
1.3988,1.4376,2.13374,1.27249,0.815507,-0.939482,0.702504,2.31151,1.54429,1.25342,0.316184,0.197991,
1.22862,0.431984,3.2868,1.23066,0.399439,0.372949,1.59233,1.74352,0.211721,0.693159,0.0851572,-0.184901,
1.18058,0.347324,3.75109,1.46334,0.534052,-0.709871,2.37697,2.14754,0.215632,1.20406,0.390533,0.0500785,
0.977542,0.906678,3.52868,2.82872,0.58587,-1.37067,3.06925,2.23624,-0.488722,1.3365,0.574946,0.229893,
0.88361,1.22321,3.14045,3.90326,0.211412,-0.308076,3.88607,1.55786,-0.0760053,0.763978,0.724268,0.16391,
0.671958,1.87953,3.34456,3.09909,0.967468,0.140382,3.07105,1.95723,-0.405148,0.916463,0.83287,0.144424,
0.350843,2.10604,3.07853,3.21539,0.868174,0.302168,3.04613,1.40567,-0.102751,1.08826,0.8642,0.0756973,
0.347347,1.55548,3.35531,3.36756,2.45689,0.398048,3.18421,1.53885,0.203416,0.352775,1.02357,0.133838,
0.329628,1.39315,3.71797,3.35209,2.01279,0.778629,2.89084,1.56622,0.294852,0.222736,0.963164,0.147135,
0.331635,1.72937,2.96297,2.03389,1.88669,0.241848,2.51567,1.13169,0.429561,0.111706,1.14971,-0.138629,
0.303503,1.69512,3.07793,1.18658,1.4022,-0.215575,1.96355,0.961853,1.21719,0.0879785,1.11562,-0.0912249,
0.221336,1.03933,2.88487,1.95418,0.230034,-1.19522,1.88778,1.6944,1.25236,0.00503511,0.928826,0.015168,
0.202356,0.955374,3.03087,2.3998,-0.186401,-0.852435,1.40503,2.39849,0.174731,0.533716,0.586959,0.0457203,
0.0351433,1.48837,2.85344,3.25894,1.05124,0.2272,0.966771,1.80028,0.261138,0.230121,0.720358,-0.143175,
0.205005,1.13377,2.83302,2.95491,1.24267,0.319367,0.799357,2.44278,0.203607,0.206056,0.982798,-0.107954,
0.326133,1.00128,2.47978,2.87932,1.03744,-0.00576447,1.75802,1.9944,0.0688553,0.170875,0.924658,-0.0907009,
0.631737,0.918972,2.08902,2.26693,1.37034,-0.247666,1.42022,2.74191,0.0569886,-0.245389,0.917079,0.0321811,
0.90758,1.25347,1.43259,1.43567,2.20343,0.0772905,1.00337,3.23504,-0.660523,-0.26955,0.664931,-0.0241795,
1.33076,0.651424,0.147677,0.552346,2.15281,1.08397,0.719911,2.41395,0.334778,0.774148,0.119956,-0.23497,
1.79627,0.498171,-0.869482,0.766739,2.28478,0.934015,1.325,1.53157,1.18415,0.707608,-0.196077,-0.341555,
1.84055,0.670772,-1.42063,0.403665,2.92329,0.919362,1.12891,1.44752,1.37845,0.733927,-0.263616,-0.360442,
1.83348,0.732919,-1.34992,1.21693,2.47538,1.12928,0.975284,1.01752,1.86486,0.752732,-0.124314,-0.427585,
1.90362,0.673607,-1.22301,0.604071,2.83063,1.21461,1.23872,1.64153,1.22371,0.858523,-0.209934,-0.322585,
2.02869,0.738518,-1.21671,0.449276,3.47484,0.999626,0.70503,1.9371,1.18685,1.1575,-0.481005,-0.475587,
2.04929,0.477868,-1.28327,0.91648,3.58907,2.04864,1.27088,0.766076,0.828655,0.677739,-0.117711,-0.264902,
1.97612,0.621967,-1.57009,0.660807,3.44378,2.35605,0.994249,0.628807,1.11701,0.493359,0.0767752,-0.196063,
1.94452,0.692499,-1.71335,1.01522,3.95475,1.7387,1.19412,0.587318,0.944777,0.723006,-0.119993,-0.214897,
2.05562,0.546661,-1.69994,0.743011,3.95867,1.83278,0.916398,1.23261,0.763885,0.940445,-0.310646,-0.341446,
2.05899,0.794728,-1.97779,0.636957,3.55909,1.72544,1.16927,1.11941,1.26157,0.808683,-0.292889,-0.359508,
2.02848,1.01105,-2.10579,0.192027,3.39129,2.14983,1.20175,0.891427,1.45725,0.750146,-0.0911896,-0.42299,
2.01876,0.846353,-1.96906,0.16606,4.12097,1.66192,1.19933,1.24822,0.754516,1.0639,-0.348995,-0.29967,
2.17524,0.612037,-1.52499,0.312596,4.10783,1.53512,1.29249,1.35961,0.649916,0.943075,-0.305819,-0.26758,
2.16811,0.864264,-1.60936,0.863542,3.4803,1.89765,0.895371,1.14129,1.28486,0.792729,-0.275776,-0.34985,
2.247,0.997524,-1.62963,0.478717,4.03473,0.966746,1.1803,1.56098,1.46406,1.3067,-0.565398,-0.438079,
2.20119,1.03402,-1.07161,0.409777,3.52027,1.23506,1.38591,1.49732,1.54121,1.36887,-0.306778,-0.476752,
2.06606,0.836239,-0.827568,0.585627,3.28948,1.33806,1.67074,1.21422,1.89123,1.04095,-0.0896655,-0.266364,
2.02058,0.546649,-0.903797,0.565382,3.82616,2.22465,1.32516,0.925234,1.65822,0.684287,0.110825,-0.0542064,
